product_id,title,rating,initial_price,discount,final_price,seller_name,category,discount_amount,total_amount
14654046,SALWAR STUDIO,4.4,4995,56.0,2197.0,OM ███THI███,saree-blouse,2798.0,2197.0
18465340,Silk Land,4.1,4125,70.0,4125.0,Unknown,sarees,0.0,4125.0
16287654,Saree mall,4.1,4099,75.0,1024.0,AAR███LIF███YLE█████████LIM████████████,sarees,3075.0,1024.0
16287830,Saree mall,4.2,4099,76.0,983.0,AAR███LIF███YLE█████████LIM██████,sarees,3116.0,983.0
16287764,Saree mall,4.1,4799,72.0,1343.0,AAR███LIF███YLE█████████LIM██████,sarees,3456.0,1343.0
19823504,VAIRAGEE,4.2,9995,83.0,1699.0,Viv███ In███nat██████,sarees,8296.0,1699.0
16293500,BELLEZIYA,4.3,1249,65.0,437.0,BEA███ LI███TYL█████████,scarves,812.0,437.0
16293432,BELLEZIYA,4.7,1499,65.0,524.0,BEA███ LI███TYL█████████,scarves,975.0,524.0
14472340,Earth Rhythm,4.1,379,25.0,284.0,EAR███RHY███ PR█████████ITE███,shampoo-and-conditioner,95.0,284.0
16779444,FIXDERMA COSMETIC LABORATORIES,4.8,1250,0.0,1250.0,Fix███ma ███ia █████████,shampoo-and-conditioner,0.0,1250.0
15880308,Sirona,4.9,294,3.0,285.0,Sir███ Hy███ne █████████imi██████,shaving-essentials,9.0,285.0
17332192,KISAH,4.3,13099,62.0,4977.0,Kis███App███ls █████████imi██████,sherwani,8122.0,4977.0
18960048,The Indian Garage Co,4.2,1749,74.0,507.0,Tru███t C███erc███,shirts,1242.0,507.0
18960188,The Indian Garage Co,4.4,1749,74.0,454.0,THE███DIA███ARA█████████,shirts,1295.0,454.0
18996778,U.S. Polo Assn.,4.2,2599,50.0,1559.0,Sup███om ███,shirts,1040.0,1559.0
18996772,U.S. Polo Assn.,4.9,2799,50.0,1399.0,ARV███ LI███TYL█████████LIM██████,shirts,1400.0,1399.0
18960086,The Indian Garage Co,4.5,1749,72.0,454.0,THE███DIA███ARA█████████Y -██████,shirts,1295.0,454.0
18463946,Lee,4.5,2399,50.0,2399.0,Unknown,shirts,0.0,2399.0
13621622,U.S. Polo Assn.,4.4,2399,0.0,2399.0,Unknown,shirts,0.0,2399.0
17719808,Louis Philippe Jeans,4.5,2199,31.0,2199.0,Unknown,shirts,0.0,2199.0
18759238,HERE&NOW,4.3,1399,47.0,741.0,Omn███ch ███ail███,shirts,658.0,741.0
20394602,Cantabil,4.4,1999,60.0,1999.0,Unknown,shirts,0.0,1999.0
13672974,WROGN,4.1,2599,55.0,2599.0,Unknown,shirts,0.0,2599.0
13694492,Ecentric,4.5,2499,35.0,1624.0,Ece███ic ███ia █████████,shirts,875.0,1624.0
21388884,French Connection,4.3,2199,70.0,2199.0,Unknown,shirts,0.0,2199.0
21396820,Jack & Jones,4.4,3499,65.0,3499.0,Unknown,shirts,0.0,3499.0
16042682,Nautica,4.2,3599,50.0,1799.0,SAN███ETA███ PV██████,shirts,1800.0,1799.0
18996754,U.S. Polo Assn.,4.1,2599,50.0,1299.0,ARV███ LI███TYL█████████LIM██████,shirts,1300.0,1299.0
17296250,CAVIO,4.3,1290,33.0,864.0,Pun███ Ap███els█████████,shirts,426.0,864.0
17280264,HIGHLANDER,4.2,1199,59.0,491.0,Fla███tar███mme██████,shirts,708.0,491.0
17307612,Louis Philippe Jeans,4.3,2199,30.0,1539.0,Ret███Net███,shirts,660.0,1539.0
17345842,JC Collection,4.1,3499,45.0,1924.0,Sup███om ███,shirts,1575.0,1924.0
17307656,SIMON CARTER LONDON,4.6,2799,60.0,1119.0,Wes███ry ███din█████████d_M██████,shirts,1680.0,1119.0
17313630,JAINISH,4.1,1999,71.0,579.0,IND███ NE███E P█████████MIT███,shirts,1420.0,579.0
17342230,Pepe Jeans,4.3,1599,55.0,671.0,Vis███ St███,shirts,928.0,671.0
17331296,Fabindia,4.4,1699,0.0,1699.0,FAB███IA ███ITE███,shirts,0.0,1699.0
17355884,Mast & Harbour,4.1,1999,65.0,699.0,PRE███R A███REL███,shirts,1300.0,699.0
17293106,DressBerry,4.2,1599,59.0,591.0,Pat███a H███e,shirts,1008.0,591.0
17342236,Pepe Jeans,4.4,1599,55.0,671.0,Vis███ St███,shirts,928.0,671.0
17375000,ColorPlus,4.5,2399,30.0,1151.0,Ray███d L███ted███,shirts,1248.0,1151.0
17289100,Roadster,4.3,1899,55.0,854.0,STR███LIN███PPA█████████ATE█████████,shirts,1045.0,854.0
17302022,Pantaloons Junior,4.4,799,14.0,687.0,Wes███ry ███din█████████d_P████████████,shirts,112.0,687.0
18970712,Tommy Hilfiger,4.5,3299,40.0,1979.0,PVH███VIN███ASH█████████TE ███████████████,shirts,1320.0,1979.0
18960126,The Indian Garage Co,4.1,1749,74.0,454.0,Tru███t C███erc███,shirts,1295.0,454.0
18970848,Tommy Hilfiger,4.6,2799,40.0,1679.0,PVH███VIN███ASH█████████TE ███████████████,shirts,1120.0,1679.0
18969276,Ruhaans,4.1,1399,54.0,643.0,SHI███BOA███RAD█████████,shirts,756.0,643.0
13692652,M&H Our Water,4.2,2499,0.0,2499.0,Unknown,shirts,0.0,2499.0
13768790,Nautica,4.3,3299,50.0,3299.0,Unknown,shirts,0.0,3299.0
13453254,DENNISON,4.6,2199,74.0,2199.0,Unknown,shirts,0.0,2199.0
18450788,Nautica,4.3,4299,0.0,4299.0,Unknown,shirts,0.0,4299.0
18690268,Dennis Lingo,4.6,1999,80.0,1999.0,Unknown,shirts,0.0,1999.0
13770578,Nautica,4.4,2799,50.0,2799.0,Unknown,shirts,0.0,2799.0
13675502,Flying Machine,4.1,1799,0.0,1799.0,Unknown,shirts,0.0,1799.0
13775106,RARE RABBIT,4.4,3299,50.0,3299.0,Unknown,shirts,0.0,3299.0
13470886,Roadster,4.1,1399,0.0,1399.0,Unknown,shirts,0.0,1399.0
13722850,Roadster,4.4,1999,50.0,999.0,Tru███t C███erc███,shirts,1000.0,999.0
18443082,Marks & Spencer,4.3,1999,15.0,1699.0,Ret███Net███,shirts,300.0,1699.0
20042586,Flying Machine,4.4,1799,45.0,1799.0,Unknown,shirts,0.0,1799.0
20308496,Arrow,4.3,2499,0.0,2499.0,Unknown,shirts,0.0,2499.0
20308670,Arrow,4.7,2399,40.0,1199.0,ARV███ LI███TYL█████████LIM██████,shirts,1200.0,1199.0
19999300,Dennis Lingo,4.4,2499,74.0,2499.0,Unknown,shirts,0.0,2499.0
19276504,Turtle,4.7,1399,40.0,839.0,Tur███ Li███ed,shirts,560.0,839.0
19299798,Louis Philippe,4.4,2799,0.0,2519.0,Ret███Net███,shirts,280.0,2519.0
18903374,Levis,4.6,2599,45.0,2079.0,Vis███ St███,shirts,520.0,2079.0
18947596,KASSUALLY,4.7,1799,67.0,593.0,Khu███r A███arl███,shorts,1206.0,593.0
18946864,Cub McPaws,4.5,1499,53.0,699.0,Poc███uch███Kid█████████,shorts,800.0,699.0
18921438,Gini and Jony,4.6,1599,25.0,959.0,Ret███Net███,shorts,640.0,959.0
13624708,Nike,4.4,1795,0.0,1795.0,Unknown,shorts,0.0,1795.0
18645102,DChica,4.3,599,53.0,599.0,Unknown,shorts,0.0,599.0
13695234,HRX by Hrithik Roshan,4.4,1499,30.0,1049.0,Omn███ch ███ail███,shorts,450.0,1049.0
13610026,HRX by Hrithik Roshan,4.2,1899,40.0,1139.0,Omn███ch ███ail███,shorts,760.0,1139.0
14561272,ASICS,5.0,2299,50.0,1149.0,Spo███ IQ███,shorts,1150.0,1149.0
14494548,CUTECUMBER,4.3,650,0.0,650.0,CUT███MBE███ESI█████████TD,shorts,0.0,650.0
14496210,CUTECUMBER,4.6,650,0.0,650.0,CUT███MBE███ESI█████████TD,shorts,0.0,650.0
18942852,FITINC,4.4,999,55.0,449.0,Fit███ Ap███els█████████Lim██████,shorts,550.0,449.0
18650484,CLUB A9,4.5,699,54.0,321.0,ADI███ AP███ELS███,shorts,378.0,321.0
19024468,Blackberrys,4.1,1695,40.0,1017.0,Moh███Clo███ng █████████Ltd███,shorts,678.0,1017.0
17332648,Tommy Hilfiger,4.7,2999,40.0,1499.0,Fla███ech███tai███,shorts,1500.0,1499.0
15177608,HRX by Hrithik Roshan,4.5,1399,30.0,979.0,Omn███ch ███ail███,shorts,420.0,979.0
18947600,KASSUALLY,4.7,1899,66.0,645.0,Khu███r A███arl█████████,shorts,1254.0,645.0
18658050,Allen Solly,4.6,1799,40.0,1079.0,Wes███ry ███din█████████d_M██████,shorts,720.0,1079.0
13572038,Shae by SASSAFRAS,4.3,1999,60.0,799.0,ARD███ Re███l C███,skirts,1200.0,799.0
17367638,Berrylush,4.3,1199,26.0,983.0,AJN███S T███ SO█████████RIV████████████,skirts,216.0,983.0
17306258,Purple Feather,4.2,1499,71.0,434.0,RD ███ERP███ES,skirts,1065.0,434.0
17367634,Berrylush,4.3,1399,74.0,363.0,Sup███om ███,skirts,1036.0,363.0
13686682,Campus,4.1,799,6.0,751.0,CAM███ AC███EWE█████████D,sports-shoes,48.0,751.0
10667394,Campus,4.1,1499,37.0,944.0,CAM███ AC███EWE█████████D,sports-shoes,555.0,944.0
20071104,ADIDAS,4.5,4299,0.0,2794.0,Fla███tar███mme██████,sports-shoes,1505.0,2794.0
20072084,ADIDAS,4.1,5999,0.0,3599.0,Fla███tar███mme██████,sports-shoes,2400.0,3599.0
20071558,ADIDAS,4.1,3599,0.0,2339.0,Fla███tar███mme██████,sports-shoes,1260.0,2339.0
20071402,ADIDAS,4.5,4599,0.0,4599.0,Fla███tar███mme██████,sports-shoes,0.0,4599.0
20070948,ADIDAS,4.1,5999,0.0,5999.0,Fla███tar███mme██████,sports-shoes,0.0,5999.0
20070966,ADIDAS,4.2,4799,0.0,2879.0,Fla███tar███mme██████,sports-shoes,1920.0,2879.0
20071236,ADIDAS,4.3,5299,0.0,5299.0,Fla███tar███mme██████,sports-shoes,0.0,5299.0
14208408,TRASE,4.2,999,0.0,999.0,Unknown,sports-shoes,0.0,999.0
11441718,Duke,4.2,2695,75.0,2695.0,Unknown,sports-shoes,0.0,2695.0
11627996,Yuuki,4.2,2999,67.0,2999.0,Unknown,sports-shoes,0.0,2999.0
11986876,FAUSTO,4.3,899,1.0,899.0,Unknown,sports-shoes,0.0,899.0
19334942,ELEVAR,4.3,5490,0.0,5490.0,Unknown,sports-shoes,0.0,5490.0
13484354,Puma,4.3,12999,0.0,12999.0,Pum███por███Ind█████████td.█████████,sports-shoes,0.0,12999.0
11960808,Campus,4.2,1499,56.0,659.0,CAM███ AC███EWE█████████D,sports-shoes,840.0,659.0
19102564,Puma,4.3,11999,25.0,11999.0,Omn███ch ███ail███,sports-shoes,0.0,11999.0
14208394,TRASE,4.5,999,0.0,999.0,Unknown,sports-shoes,0.0,999.0
16880520,PUMA Hoops,4.1,8999,55.0,4049.0,Sup███om ███,sports-shoes,4950.0,4049.0
18356356,Nautica,4.4,5499,60.0,2199.0,Tru███t C███erc███,sports-shoes,3300.0,2199.0
18906230,Skechers,4.5,7499,40.0,4499.0,Sup███om ███,sports-shoes,3000.0,4499.0
18373464,ADIDAS,4.1,3599,0.0,3599.0,Fla███tar███mme██████,sports-shoes,0.0,3599.0
16824638,Puma,4.3,9999,50.0,4999.0,Pum███por███Ind█████████td.█████████,sports-shoes,5000.0,4999.0
18374802,ADIDAS,4.5,12999,0.0,12999.0,Fla███tar███mme██████,sports-shoes,0.0,12999.0
16824670,Puma,4.1,9999,45.0,5499.0,Omn███ch ███ail███,sports-shoes,4500.0,5499.0
18374286,ADIDAS,4.2,5999,0.0,3599.0,Fla███tar███mme██████,sports-shoes,2400.0,3599.0
18373646,ADIDAS,4.3,3799,35.0,2469.0,Fla███tar███mme██████,sports-shoes,1330.0,2469.0
18373380,ADIDAS,4.2,4799,35.0,3119.0,Fla███tar███mme██████,sports-shoes,1680.0,3119.0
16864474,Puma,5.0,6999,20.0,5599.0,Pum███por███Ind█████████td.█████████,sports-shoes,1400.0,5599.0
18374978,ADIDAS,4.4,4999,0.0,3249.0,Fla███tar███mme██████,sports-shoes,1750.0,3249.0
18906226,Skechers,4.4,6499,40.0,3899.0,Sup███om ███,sports-shoes,2600.0,3899.0
18374614,ADIDAS,4.3,18999,25.0,14249.0,Fla███tar███mme██████,sports-shoes,4750.0,14249.0
16305908,Campus,4.3,1399,10.0,1259.0,CAM███ AC███EWE█████████D,sports-shoes,140.0,1259.0
16279696,Forever Glam by Pantaloons,4.3,1699,38.0,1053.0,Wes███ry ███din█████████d_P████████████,sports-shoes,646.0,1053.0
13072098,Puma,4.7,4499,45.0,2474.0,Omn███ch ███ail███,sports-shoes,2025.0,2474.0
19298764,Campus,4.6,1299,10.0,909.0,Ret███Net███,sports-shoes,390.0,909.0
18430170,Roadster,4.3,1499,47.0,1499.0,Unknown,sweaters,0.0,1499.0
10349091,Monte Carlo,4.6,2840,0.0,1420.0,Fla███ech███tai███,sweaters,1420.0,1420.0
21296678,Marks & Spencer,4.6,3999,60.0,3399.0,Ret███Net███,sweaters,600.0,3399.0
20721298,Juniors by Lifestyle,4.7,599,35.0,599.0,Unknown,sweaters,0.0,599.0
19432310,Marks & Spencer,4.2,3999,60.0,3999.0,Unknown,sweaters,0.0,3999.0
11843058,MANGO,4.3,2590,25.0,2590.0,Unknown,sweaters,0.0,2590.0
20712132,Trendyol,4.4,3599,10.0,3599.0,Unknown,sweaters,0.0,3599.0
11990920,Roadster,4.3,1699,58.0,1699.0,Unknown,sweaters,0.0,1699.0
19055422,Monte Carlo,4.2,2080,40.0,2080.0,Unknown,sweaters,0.0,2080.0
11990978,Roadster,4.4,1999,61.0,1999.0,Unknown,sweaters,0.0,1999.0
11972948,Mast & Harbour,4.1,1599,0.0,1599.0,Unknown,sweaters,0.0,1599.0
11990952,Roadster,4.3,1699,61.0,1699.0,Unknown,sweaters,0.0,1699.0
14279412,Harvard,4.2,1899,61.0,1899.0,Unknown,sweaters,0.0,1899.0
18241626,Roadster,4.5,1699,62.0,645.0,Tru███t C███erc███,sweaters,1054.0,645.0
18241644,Roadster,4.3,1999,62.0,759.0,Tru███t C███erc███,sweaters,1240.0,759.0
18240570,all about you,4.3,2499,65.0,874.0,Vis███ St███,sweaters,1625.0,874.0
18240582,all about you,4.4,2499,65.0,874.0,Vis███ St███,sweaters,1625.0,874.0
18337610,Roadster,4.3,2299,67.0,758.0,Tru███t C███erc███,sweaters,1541.0,758.0
18241294,Roadster,4.3,1699,5.0,628.0,Tru███t C███erc███,sweaters,1071.0,628.0
18241298,Roadster,4.3,1999,70.0,699.0,Tru███t C███erc███,sweaters,1300.0,699.0
18260104,Mast & Harbour,4.5,2399,66.0,815.0,Tru███m R███il,sweaters,1584.0,815.0
18820948,Tommy Hilfiger,4.3,5599,40.0,5599.0,Unknown,sweatshirts,0.0,5599.0
18825046,Tommy Hilfiger,4.2,4599,40.0,4599.0,Unknown,sweatshirts,0.0,4599.0
18929548,Mast & Harbour,4.4,1599,52.0,1599.0,Unknown,sweatshirts,0.0,1599.0
9867517,ether,4.1,1299,50.0,1299.0,Unknown,sweatshirts,0.0,1299.0
6510138,Roadster,4.3,1999,50.0,1999.0,Unknown,sweatshirts,0.0,1999.0
18071360,ether,4.2,1399,0.0,1399.0,Unknown,sweatshirts,0.0,1399.0
18825178,Tommy Hilfiger,4.3,4999,40.0,4999.0,Unknown,sweatshirts,0.0,4999.0
18830500,White Snow,4.2,1599,60.0,1599.0,Unknown,sweatshirts,0.0,1599.0
9656079,Sztori,4.2,2499,50.0,2499.0,Unknown,sweatshirts,0.0,2499.0
20389784,SPYKAR,4.6,2999,55.0,2999.0,Unknown,sweatshirts,0.0,2999.0
18820580,Tommy Hilfiger,4.2,5599,40.0,5599.0,Unknown,sweatshirts,0.0,5599.0
10388101,Allen Solly Woman,4.5,1799,50.0,899.0,Wes███ry ███din█████████d_M██████,sweatshirts,900.0,899.0
17121312,Marks & Spencer,4.5,2499,60.0,2249.0,Ret███Net███,swim-tops,250.0,2249.0
17844560,DREAM WEAVERZ,4.1,999,50.0,999.0,Unknown,table-covers,0.0,999.0
18937628,her by invictus,4.2,1398,66.0,475.0,Sup███om ███,tops,923.0,475.0
18990292,HILL STREET,4.5,1699,65.0,594.0,HIL███TRE███LIF█████████,tops,1105.0,594.0
18972748,Zink London,4.3,1499,65.0,524.0,FRE███ GL███L P█████████MIT███,tops,975.0,524.0
18904492,Levis,4.4,2099,20.0,1133.0,Lev███tra███ In█████████td,tops,966.0,1133.0
13583566,Chemistry,4.5,1499,0.0,1499.0,Unknown,tops,0.0,1499.0
13611204,Roadster,4.2,1889,58.0,1889.0,Unknown,tops,0.0,1889.0
18657642,max,4.5,399,10.0,399.0,Unknown,tops,0.0,399.0
20222156,CODE by Lifestyle,4.1,799,30.0,799.0,Unknown,tops,0.0,799.0
20222142,CODE by Lifestyle,4.5,499,25.0,499.0,Unknown,tops,0.0,499.0
20092320,Forever New,4.4,3200,65.0,3200.0,Unknown,tops,0.0,3200.0
18639246,Jockey,4.5,329,0.0,329.0,Unknown,tops,0.0,329.0
17628058,Maishi,4.6,1599,64.0,1599.0,Unknown,tops,0.0,1599.0
17628394,ONLY,4.2,2499,65.0,2499.0,Unknown,tops,0.0,2499.0
17178948,FOREVER 21,4.4,1049,50.0,524.0,Wes███ry ███din█████████d_M██████,tops,525.0,524.0
17108574,4WRD by Dressberry,4.2,1199,64.0,431.0,Sup███om ███,tops,768.0,431.0
18879656,MANGO,4.3,1990,37.0,1990.0,Unknown,tops,0.0,1990.0
18626976,ONLY,4.2,2299,65.0,2299.0,Unknown,tops,0.0,2299.0
19018090,DressBerry,4.1,799,0.0,799.0,Unknown,tops,0.0,799.0
17268524,H&M,4.4,699,25.0,699.0,Unknown,tops,0.0,699.0
18854764,KAMI KUBI,5.0,1299,62.0,1299.0,Unknown,tops,0.0,1299.0
18904472,Levis,4.4,2299,57.0,1839.0,Vis███ St███,tops,460.0,1839.0
17255462,NEUDIS,4.3,1499,54.0,1499.0,Unknown,tops,0.0,1499.0
17120826,Hancock,4.1,1999,60.0,1999.0,Unknown,tops,0.0,1999.0
18814970,Berrylush,4.6,1299,62.0,1299.0,Unknown,tops,0.0,1299.0
17257582,FableStreet,4.2,1795,45.0,1795.0,Unknown,tops,0.0,1795.0
17255498,NEUDIS,4.1,1499,54.0,1499.0,Unknown,tops,0.0,1499.0
19017944,DressBerry,4.1,799,0.0,799.0,Unknown,tops,0.0,799.0
17114132,HERE&NOW,4.1,999,0.0,999.0,Unknown,tops,0.0,999.0
18948348,Madame,4.2,1899,60.0,1899.0,Unknown,tops,0.0,1899.0
17944580,ONLY,4.2,2299,65.0,2299.0,Unknown,tops,0.0,2299.0
20383782,Chemistry,4.5,1299,0.0,1299.0,Unknown,tops,0.0,1299.0
17938374,CODE by Lifestyle,4.4,999,30.0,999.0,Unknown,tops,0.0,999.0
8675767,MANGO,4.2,3490,55.0,3490.0,Unknown,tops,0.0,3490.0
17973634,InWeave,4.4,2199,75.0,2199.0,Unknown,tops,0.0,2199.0
7117598,ONLY,4.2,1499,0.0,1499.0,Unknown,tops,0.0,1499.0
18847712,KALINI,4.4,1975,70.0,1975.0,Unknown,tops,0.0,1975.0
8365569,Nun,4.9,1495,70.0,1495.0,Unknown,tops,0.0,1495.0
7581747,Annabelle by Pantaloons,4.3,899,25.0,899.0,Unknown,tops,0.0,899.0
9818669,Globus,4.3,999,60.0,999.0,Unknown,tops,0.0,999.0
8367605,Berrylush,4.3,1290,62.0,1290.0,Unknown,tops,0.0,1290.0
7183090,Globus,4.2,1299,69.0,1299.0,Unknown,tops,0.0,1299.0
9557519,MANGO,5.0,2490,35.0,2490.0,Unknown,tops,0.0,2490.0
17976710,MANGO,4.1,3590,0.0,3590.0,Unknown,tops,0.0,3590.0
14340794,MANGO,4.1,2390,27.0,2390.0,Unknown,tops,0.0,2390.0
19410570,H&M,4.3,1499,25.0,1499.0,Unknown,tops,0.0,1499.0
11811068,Honey by Pantaloons,4.4,999,35.0,999.0,Unknown,tops,0.0,999.0
17982570,H&M,4.5,999,25.0,999.0,Unknown,tops,0.0,999.0
17950338,PURVAJA,4.2,2199,81.0,2199.0,Unknown,tops,0.0,2199.0
11876926,AND,4.4,1999,80.0,1999.0,Unknown,tops,0.0,1999.0
11538822,Ajile by Pantaloons,4.2,599,8.0,599.0,Unknown,tops,0.0,599.0
7326508,MISH,4.7,1499,45.0,1499.0,Unknown,tops,0.0,1499.0
586846,Cation,4.5,899,40.0,899.0,Unknown,tops,0.0,899.0
18000968,Harpa,4.4,1049,48.0,1049.0,Unknown,tops,0.0,1049.0
18962100,Nike,4.4,2495,0.0,2495.0,Nik███ndi███riv█████████ed,tops,0.0,2495.0
18974594,SPACES,4.3,3799,70.0,1139.0,Omn███ch ███ail███,towel-set,2660.0,1139.0
18974634,AUSTIVO,4.5,1899,60.0,759.0,FAS███N S███TS,track-pants,1140.0,759.0
18970176,Allen Solly Junior,4.6,1599,62.0,1039.0,Wes███ry ███din█████████d_M██████,track-pants,560.0,1039.0
18138806,max,4.6,599,20.0,599.0,Unknown,track-pants,0.0,599.0
18670518,max,4.9,599,20.0,599.0,Unknown,track-pants,0.0,599.0
17628782,Roadster,4.1,1999,0.0,1999.0,Unknown,track-pants,0.0,1999.0
17628712,Roadster,4.3,1799,0.0,1799.0,Unknown,track-pants,0.0,1799.0
18537496,Bannos Swagger,5.0,1699,76.0,1699.0,Unknown,track-pants,0.0,1699.0
18970196,Allen Solly Junior,4.3,1499,30.0,749.0,Wes███ry ███din█████████d_M██████,track-pants,750.0,749.0
18970104,Allen Solly Junior,4.8,1499,50.0,749.0,Wes███ry ███din█████████d_M██████,track-pants,750.0,749.0
17663904,Pantaloons Junior,4.6,849,22.0,849.0,Unknown,trousers,0.0,849.0
17760062,H&M,4.2,1499,25.0,1499.0,Unknown,trousers,0.0,1499.0
17647372,bebe,4.2,2899,0.0,2899.0,Unknown,trousers,0.0,2899.0
17760038,H&M,4.3,1299,25.0,1299.0,Unknown,trousers,0.0,1299.0
19289426,Van Heusen Woman,4.1,2499,5.0,1224.0,Wes███ry ███din█████████d_M██████,trousers,1275.0,1224.0
10019547,XYXX,4.7,1197,14.0,1029.0,XYX███PPA███S P█████████MIT███,trunk,168.0,1029.0
10591036,Van Heusen,4.5,529,0.0,529.0,Wes███ry ███din█████████d_M██████,trunk,0.0,529.0
20042464,XYXX,4.2,339,24.0,257.0,XYX███PPA███S P█████████MIT███,trunk,82.0,257.0
17352320,ether,4.4,1099,47.0,1099.0,Unknown,tshirts,0.0,1099.0
17403950,Mast & Harbour,4.2,899,0.0,899.0,Tru███m R███il,tshirts,0.0,899.0
8901821,UNDER ARMOUR,4.3,1999,0.0,1999.0,Unknown,tshirts,0.0,1999.0
18817326,Tommy Hilfiger,4.4,2799,40.0,2799.0,Unknown,tshirts,0.0,2799.0
8426447,WROGN,4.2,1599,50.0,1599.0,Unknown,tshirts,0.0,1599.0
20355284,Roadster,4.2,999,53.0,999.0,Unknown,tshirts,0.0,999.0
18818696,Tommy Hilfiger,4.4,1999,40.0,1999.0,Unknown,tshirts,0.0,1999.0
9213113,Roadster,4.1,799,50.0,799.0,Unknown,tshirts,0.0,799.0
13511732,Puma,4.4,3999,0.0,3999.0,Unknown,tshirts,0.0,3999.0
13615634,U.S. Polo Assn.,4.5,1699,40.0,1699.0,Unknown,tshirts,0.0,1699.0
13502414,Puma,4.3,1499,0.0,1499.0,Unknown,tshirts,0.0,1499.0
13621134,Roadster,4.1,1399,50.0,1399.0,Unknown,tshirts,0.0,1399.0
17686030,Allen Solly Tribe,4.3,1499,30.0,1499.0,Unknown,tshirts,0.0,1499.0
13616400,Arrow New York,4.8,899,25.0,674.0,Unknown,tshirts,225.0,674.0
13480864,Aeropostale,4.2,1199,0.0,1199.0,Unknown,tshirts,0.0,1199.0
13622338,Roadster,4.4,899,55.0,404.0,MAI███ KN███EAR███,tshirts,495.0,404.0
16277914,Parx,4.9,1399,53.0,699.0,Ray███d L███ted███,tshirts,700.0,699.0
16292318,Bewakoof,4.2,1399,60.0,549.0,Bew███of ███nds█████████Lim██████,tshirts,850.0,549.0
19201678,Tokyo Talkies,4.1,699,58.0,293.0,Vis███ St███,tshirts,406.0,293.0
16923916,Monte Carlo,4.8,835,25.0,835.0,Unknown,tshirts,0.0,835.0
20085320,BULLMER,4.8,3998,80.0,799.0,Bod███ove███par█████████,tshirts,3199.0,799.0
12987894,AMERICAN EAGLE OUTFITTERS,4.4,1799,80.0,359.0,Wes███ry ███din█████████d_M██████,tshirts,1440.0,359.0
12953958,Allen Solly,4.4,999,40.0,599.0,Wes███ry ███din█████████d_M██████,tshirts,400.0,599.0
22629260,max,4.4,799,40.0,479.0,Lan███rk ███ine█████████t L███,tshirts,320.0,479.0
19291812,Mad Over Print,4.8,1599,58.0,671.0,MAD███R P███T P█████████MIT███,tshirts,928.0,671.0
19206288,FERANOID,4.2,1199,50.0,599.0,Fer███id,tshirts,600.0,599.0
16287616,Juniper,4.3,1299,51.0,636.0,AMA███XPO███ IN█████████AL █████████,tunics,663.0,636.0
16287462,Juniper,4.3,1299,43.0,740.0,AMA███XPO███ IN█████████AL,tunics,559.0,740.0
16293014,Nayo,4.2,1199,43.0,683.0,Bhu███E R███il █████████,tunics,516.0,683.0
16293018,Nayo,4.3,1199,43.0,683.0,Bhu███E R███il █████████,tunics,516.0,683.0
17716590,Tommy Hilfiger,4.5,4299,40.0,4299.0,Unknown,wallets,0.0,4299.0
9452773,Louis Philippe,4.3,1799,25.0,1799.0,Unknown,wallets,0.0,1799.0
18864968,Lavie,4.4,1999,65.0,1999.0,Unknown,wallets,0.0,1999.0
9029979,Hidesign,4.4,2595,0.0,2595.0,Unknown,wallets,0.0,2595.0
16295388,LOUIS STITCH,4.4,4200,75.0,1050.0,Gun███al ███tch█████████E L█████████,wallets,3150.0,1050.0
17981742,MVMT,4.5,20832,50.0,10416.0,Sup███om ███,watches,10416.0,10416.0
17697474,Timex,4.9,1995,20.0,1596.0,TIM███T R███IL █████████RIV████████████,watches,399.0,1596.0
8076639,French Connection,4.4,6250,60.0,6250.0,Unknown,watches,0.0,6250.0
21948792,Adwitiya Collection,4.1,9709,72.0,9709.0,Unknown,watches,0.0,9709.0
2466414,Daniel Klein,4.4,6950,53.0,3266.0,DES███ER ███GRE█████████IA ██████,watches,3684.0,3266.0
11791782,CASIO,4.6,3595,10.0,3235.0,Fla███ech███tai███,watches,360.0,3235.0
8481603,French Connection,4.5,6250,70.0,6250.0,Unknown,watches,0.0,6250.0
16896006,GUESS,5.0,8900,45.0,8900.0,Unknown,watches,0.0,8900.0
19280114,Fastrack,4.3,3295,20.0,2636.0,Tru███m R███il,watches,659.0,2636.0
